x,y,pmi,count
deep,with,0.3143322788281528,6
comes,then,0.3143322788281528,6
friend,thou,0.31422150354840334,8
please,to,0.3141628848153655,31
art,now,0.31415326213893086,11
s,sight,0.3140861499001123,6
little,lord,0.313987737372634,6
he,should,0.3138761501465423,41
if,way,0.3138583770507611,9
lest,you,0.3137418035748488,10
at,other,0.3137418035748488,6
proclaim,you,0.3137418035748488,5
sense,you,0.3137418035748488,5
isabel,you,0.3137418035748488,5
call,should,0.31370246708807736,5
doubt,he,0.3136762447428271,6
but,tis,0.31357881071052124,37
a,very,0.3135597201381261,36
lead,to,0.31355334860035633,8
charge,to,0.31355334860035633,16
fly,to,0.31355334860035633,16
in,years,0.31353423454788926,12
bold,in,0.31353423454788926,6
in,just,0.31353423454788926,6
stand,thou,0.313456226730291,14
kind,this,0.3134468667336979,7
deep,this,0.3134468667336979,5
married,this,0.3134468667336979,5
our,stand,0.3133731638091421,8
ll,myself,0.3133205265198897,7
her,hold,0.31331584795846695,5
are,two,0.31324567558458954,7
o,once,0.31320123894483987,6
thou,what,0.3131880278198325,114
marriage,of,0.31316998718953787,11
great,may,0.31315213005329623,5
ill,is,0.31292302862190674,8
is,woe,0.31292302862190674,8
might,you,0.31292160600924557,23
further,not,0.31290339697874436,5
not,water,0.31290339697874436,5
a,sea,0.3128388992557993,14
how,look,0.31280852321160024,8
come,sir,0.3128030713259882,24
his,right,0.31279543880110855,10
child,my,0.3125959503703396,16
gone,he,0.31250721447597546,14
call,must,0.31250441258513056,5
should,we,0.31241888578204613,24
but,shame,0.3124034528025866,9
never,see,0.3122887212561859,5
for,kate,0.31219561492462483,8
mistress,our,0.312151518891361,5
father,good,0.31188336444310055,16
i,troth,0.3117738918377746,6
i,lend,0.3117738918377746,6
i,laugh,0.3117738918377746,6
bite,i,0.3117738918377746,6
clock,i,0.3117738918377746,6
love,thy,0.31173827696754314,31
of,the,0.3116216986266772,1540
now,tis,0.3116181099449933,17
say,were,0.31156027146480253,14
a,shows,0.3115444289028005,5
heavy,my,0.3115301965056797,11
bear,her,0.3114897997942427,8
born,to,0.31146035909451253,18
to,witness,0.31146035909451253,9
to,worship,0.31146035909451253,9
god,would,0.3114293970432559,11
be,seem,0.3113878981813715,7
be,gentlemen,0.3113878981813715,6
i,must,0.3113749074441607,128
by,none,0.3112016256149717,7
as,seen,0.3111532078314812,5
go,must,0.3109968180271613,11
england,in,0.3109870455340093,10
do,thee,0.3109134937464999,43
end,s,0.310881010024901,9
daughter,she,0.3108014099330195,5
how,much,0.3107647807016139,8
known,that,0.3105572733917076,8
leave,thee,0.3104795401919694,9
answer,to,0.31030990946308007,29
proud,so,0.3101636888572758,5
foul,so,0.3101636888572758,5
man,there,0.30989608167500443,12
be,t,0.30983960961851087,35
had,we,0.30981862366201884,23
i,methinks,0.30981319107224664,13
for,sure,0.30966327840922975,6
leave,my,0.3095881273917089,35
bears,of,0.30956586292071253,6
death,or,0.30951092023205645,13
love,myself,0.30939706115264065,5
fear,love,0.30939706115264065,5
love,therefore,0.30939706115264065,5
not,will,0.3093881786662477,152
alone,d,0.3093581162140947,5
d,late,0.3093581162140947,5
on,their,0.30935134353778676,23
city,your,0.30928765329668895,7
i,whom,0.30922670282389464,40
sea,thy,0.30922183642486384,5
clarence,what,0.3091717851995113,7
fight,to,0.30908065734915785,21
that,use,0.30904668236646893,14
that,took,0.30904668236646893,7
in,saw,0.3089140369111441,11
could,have,0.3087474372075867,13
the,voice,0.30873746591915674,13
shall,she,0.3087184587847271,32
my,prayers,0.3087009064868155,6
my,speech,0.3087009064868155,6
against,thy,0.30868200480544655,12
him,means,0.30863178433452826,5
whom,with,0.3085799499390615,15
past,with,0.3085799499390615,5
a,begin,0.30853891876307526,6
no,though,0.30852812172945243,10
men,them,0.30847722504330954,7
foe,to,0.30843390446432467,11
fortune,s,0.3083338210110211,10
royal,s,0.3083338210110211,10
hence,here,0.3082431770828681,5
stand,then,0.30817197012333436,6
art,see,0.3081525520695472,5
as,thought,0.30814769769175593,8
i,money,0.3081396071826805,7
i,quoth,0.3081396071826805,7
hear,you,0.3081137185664227,50
pray,what,0.30810077483698567,15
his,report,0.30804900377664685,5
charge,his,0.30804900377664685,5
have,slain,0.3080360619757995,5
poor,she,0.30802635587824734,6
made,them,0.30793739342389237,8
make,me,0.30792801299081574,50
been,man,0.30788079043967886,5
bianca,for,0.3076479871739042,5
two,we,0.30764637092080127,8
hath,wife,0.307499317061438,5
fool,you,0.30749285429784734,9
need,you,0.30749285429784734,12
presently,you,0.30749285429784734,6
whence,you,0.30749285429784734,6
duty,you,0.30749285429784734,9
lie,this,0.3074565030445105,8
better,they,0.30743469375289917,5
unto,will,0.30743469375289917,10
in,rome,0.3071940565168702,16
charge,in,0.3071940565168702,8
haste,in,0.3071940565168702,8
land,of,0.3071052643730558,16
that,voice,0.30704069966887043,6
call,me,0.3070252617050754,23
it,so,0.307020409886934,140
but,married,0.30700842091588043,5
dear,thou,0.30677931072993725,10
eyes,with,0.30677914093770686,19
or,other,0.30671802004788634,6
all,are,0.30668444879738427,49
should,that,0.30664061260059056,70
new,this,0.30660744220339253,7
at,two,0.3065632189477255,5
a,years,0.30640478925038944,14
st,which,0.306402742733203,9
go,then,0.30637662039041613,17
again,yet,0.30636334915687746,5
d,ne,0.3063526060743695,6
bloody,d,0.3063526060743695,6
go,them,0.30632191301717465,14
thee,those,0.3063127055229907,7
hereford,is,0.30629244972289366,5
doth,her,0.3062754590158793,11
son,up,0.30621511808417373,5
best,do,0.3060304371108281,6
be,therefore,0.3059928662946653,20
thy,within,0.3059928662946653,6
small,the,0.30594456573498663,10
folly,the,0.30594456573498663,5
press,the,0.30594456573498663,5
feast,the,0.30594456573498663,10
terror,the,0.30594456573498663,5
the,waters,0.30594456573498663,5
mayor,the,0.30594456573498663,10
led,the,0.30594456573498663,5
remembrance,the,0.30594456573498663,5
bodies,the,0.30594456573498663,5
colours,the,0.30594456573498663,5
hand,in,0.3059370527973677,30
think,were,0.30590776891379085,7
find,him,0.3058801733437495,8
heart,s,0.30576076111598116,31
course,of,0.30563556929228025,10
learn,of,0.30563556929228025,10
general,he,0.30555835452064767,5
because,he,0.30555835452064767,6
he,married,0.30555835452064767,5
see,them,0.30554080762333397,11
known,to,0.30553537658450813,14
charge,i,0.30543371380675555,16
the,way,0.30536122853257247,62
even,which,0.3053600183861882,6
rome,we,0.3052796376416942,6
can,thee,0.30518320038202085,15
thee,thine,0.30518320038202085,6
mean,to,0.30517026981066897,29
ill,in,0.30510106701102646,9
like,never,0.30506536169403614,6
she,would,0.30499413835527206,20
of,truth,0.30494566528396744,17
better,was,0.30494113006869694,5
again,here,0.3047548492370467,7
and,rotten,0.30467458041103446,6
and,cheeks,0.30467458041103446,8
and,lips,0.30467458041103446,14
and,birth,0.30467458041103446,8
and,princes,0.30467458041103446,6
and,rid,0.30467458041103446,6
and,frown,0.30467458041103446,8
and,courage,0.30467458041103446,6
lay,me,0.3046585284259684,9
clifford,me,0.3046585284259684,6
cause,to,0.3045114991391847,31
brought,you,0.30440177732070545,10
content,you,0.30440177732070545,10
art,yet,0.30430018859310404,6
doing,that,0.30424779948470027,5
that,twas,0.30424779948470027,10
slaughter,that,0.30424779948470027,5
d,ever,0.3042184765616836,14
d,years,0.3042184765616836,7
from,most,0.3042180600571516,11
god,richard,0.3041909881193366,7
rest,will,0.3040810517453113,8
swear,will,0.3040810517453113,5
before,his,0.3040215144936034,21
of,witness,0.3039619854027141,7
cold,this,0.30390154882746756,5
haste,this,0.30390154882746756,5
could,do,0.3036507353654735,7
dost,thee,0.3036068121470658,5
a,mad,0.30357549923152516,9
had,which,0.30348940035314104,15
have,mercy,0.30344031028665047,6
in,thought,0.3034339076435634,15
almost,in,0.3034339076435634,5
gold,in,0.3034339076435634,5
eyes,in,0.3034339076435634,25
ancient,in,0.3034339076435634,5
in,london,0.3034339076435634,5
last,we,0.30339549376714275,5
i,worship,0.3033407243009118,9
blood,of,0.3032943534773777,50
mine,son,0.30314588635649714,5
friend,no,0.30313308984274634,5
loves,you,0.30308373539279226,7
spoke,you,0.30308373539279226,7
men,of,0.30303499576175486,54
done,he,0.3030260180052526,19
thus,we,0.30292573224821684,12
think,would,0.30283603235153234,9
end,thy,0.3027877264194539,5
think,too,0.30250652210666346,5
our,right,0.3025001332151802,5
better,would,0.30246180183987703,5
unto,would,0.30246180183987703,5
of,ten,0.3024461217977647,11
his,life,0.30242091876822075,25
spirit,that,0.30239579462310684,9
means,to,0.3023691816478426,20
here,why,0.3022802301091913,14
like,or,0.3022175188212099,16
such,would,0.30215585291429453,11
this,true,0.3021069409767161,21
together,with,0.30209782241114114,7
doth,on,0.30198294488583083,10
is,since,0.3019276443204435,18
s,tongue,0.3018516934831007,14
majesty,s,0.3018516934831007,7
has,his,0.30180005449964536,9
consul,i,0.30167356493344877,10
think,we,0.3015194887683874,15
be,ll,0.30142130322018196,70
d,full,0.3013891865428194,9
did,thee,0.3012529067535885,18
take,them,0.3011923910011234,10
angelo,to,0.30114409061853636,24
a,foul,0.3011149006838683,12
welcome,you,0.301010726769927,19
in,strength,0.3009451072398687,6
cut,it,0.30092494867723196,5
roman,the,0.3008049260825756,7
swords,the,0.3008049260825756,7
execution,the,0.3008049260825756,7
party,the,0.3008049260825756,7
enjoy,the,0.3008049260825756,7
sentence,the,0.3008049260825756,7
drown,the,0.3008049260825756,7
call,know,0.30070220581255547,5
be,unless,0.3006640327895984,5
first,lord,0.30058628330529247,18
lose,your,0.3005431736810086,5
be,so,0.300510544722299,138
d,purpose,0.30040327356116825,5
come,to,0.300380159934484,192
now,part,0.30037784201686735,5
came,i,0.3003142696707239,33
sir,two,0.3003142696707239,5
comes,well,0.3003142696707239,5
not,tower,0.3003142696707239,5
t,take,0.2999542020457992,6
swear,this,0.29987405954442414,7
all,these,0.29982719059571183,18
change,you,0.29980602563155634,8
if,she,0.29980602563155634,30
bring,on,0.29980602563155634,5
knew,you,0.29980602563155634,8
enough,is,0.29976158256393587,10
upon,which,0.29969959394816537,17
for,heard,0.2996790575026288,12
man,than,0.299608264473689,13
shall,where,0.2993466977390265,21
s,true,0.299285692033624,25
turn,your,0.29928252117926457,8
in,ten,0.29917608450102207,7
d,means,0.2989285879951626,6
at,heaven,0.2989180272578244,6
dost,her,0.2989180272578244,5
hath,his,0.2989015266198288,48
put,to,0.2988963507593961,38
canst,have,0.29889268253592977,5
have,lost,0.29889268253592977,5
care,have,0.29889268253592977,5
should,who,0.2988309109721266,8
his,spirit,0.29870897752250347,5
this,wife,0.29862309041667356,16
marry,what,0.2985787117020871,7
my,yea,0.2984817413051294,9
hath,much,0.2984340177132123,7
get,thou,0.29842723636517143,6
upon,very,0.2983607847573754,5
it,without,0.29828485251102355,8
some,think,0.2980824314018343,5
seat,the,0.2979756360637113,9
noise,the,0.2979756360637113,9
bears,the,0.2979756360637113,9
his,set,0.29793963368640725,12
d,turn,0.29787829853066466,7
head,my,0.29776092042280256,28
boy,so,0.2977248104633652,7
this,told,0.2976525995504661,6
him,made,0.29753955657588976,19
but,report,0.29746310300965007,5
but,didst,0.29746310300965007,5
but,sin,0.29746310300965007,5
will,without,0.2974504728462983,5
arms,his,0.2973909355945903,7
shall,you,0.29733140650370093,175
hearts,with,0.2972989395293725,5
a,better,0.2971693039499567,26
that,youth,0.29714745906676127,7
earth,o,0.297071738644304,5
counsel,s,0.29705281060133193,5
pale,s,0.29705281060133193,5
s,sirrah,0.29705281060133193,5
never,would,0.29702520868399673,8
had,i,0.2967930972657557,119
his,mind,0.29666041484723427,9
friar,this,0.2965461161954966,14
are,eyes,0.2962294510020496,8
be,ne,0.2961479316246346,7
take,then,0.2961074587219537,12
stand,which,0.29608647425722684,6
he,report,0.2960130366144173,5
but,since,0.2960130366144173,13
he,lest,0.2960130366144173,5
he,straight,0.2960130366144173,5
in,looks,0.29600988956435653,10
in,peace,0.29600988956435653,20
good,none,0.29597527351871034,5
none,will,0.29580852577932143,8
for,once,0.2957487638741964,15
ay,so,0.2956858654886529,15
so,wrong,0.2956858654886529,5
it,marry,0.2956607086848747,10
am,thus,0.2955936309981396,6
hence,more,0.2955852470157086,5
let,make,0.2955223723059578,15
pray,your,0.2955223723059578,20
say,should,0.29549932052624367,12
as,told,0.29535894064824925,5
ta,you,0.2952583978808357,5
are,lords,0.2952322186881009,6
have,much,0.2952069929589667,22
s,slain,0.29520080573973856,6
ground,s,0.29520080573973856,6
found,s,0.29520080573973856,6
and,piece,0.295129262504804,9
and,green,0.295129262504804,9
friends,my,0.2951280992975415,27
may,where,0.29510762735965357,10
knees,to,0.2950699429063432,7
cominius,to,0.2950699429063432,6
pleased,to,0.2950699429063432,5
danger,to,0.2950699429063432,7
labour,to,0.2950699429063432,7
serve,to,0.2950699429063432,13
night,to,0.2950699429063432,58
to,yield,0.2950699429063432,14
practise,to,0.2950699429063432,5
harm,to,0.2950699429063432,9
command,to,0.2950699429063432,14
shore,to,0.2950699429063432,7
murder,to,0.2950699429063432,11
ship,to,0.2950699429063432,5
to,write,0.2950699429063432,5
married,to,0.2950699429063432,15
fled,to,0.2950699429063432,8
bow,to,0.2950699429063432,6
i,see,0.29506819833492187,108
take,will,0.295064233425936,22
dead,was,0.294956909162096,5
love,thee,0.2948972643224075,22
shall,stay,0.2947420866036882,9
brought,this,0.2945615225733242,5
go,you,0.29439755620769964,84
from,news,0.2943232093498378,5
from,himself,0.2943232093498378,5
from,put,0.2943232093498378,5
break,thou,0.29431067017033924,5
doth,more,0.2942738384241618,8
fire,with,0.2941288927398658,7
of,virtue,0.294053696742465,10
making,of,0.294053696742465,5
fond,of,0.294053696742465,5
of,summer,0.294053696742465,5
lancaster,the,0.29404534243527886,15
make,to,0.2939746220687404,132
again,it,0.29392004710857345,21
it,off,0.29392004710857345,15
it,sound,0.29392004710857345,6
mine,too,0.2938574129981502,6
a,worth,0.2938156619423689,6
a,lawful,0.2938156619423689,5
a,fire,0.2938156619423689,11
a,merry,0.2938156619423689,7
a,marriage,0.2938156619423689,8
all,earth,0.2937530428835187,6
peace,with,0.2936027939694087,15
marry,shall,0.2935777575365823,5
hand,s,0.2935239909852232,22
as,been,0.2934244408710496,16
it,take,0.29342399396280594,35
has,what,0.29337751801627937,7
tongue,what,0.29337751801627937,9
by,stand,0.29336361592175353,9
say,you,0.2933577625414015,95
take,thy,0.2931630780751724,21
if,ll,0.29316145393420767,33
bear,which,0.2930387811752215,6
son,were,0.2929978528565529,7
dead,thee,0.29294874396500925,7
god,if,0.2928773227615587,16
sir,stay,0.292669077980823,6
do,grace,0.2926664755528466,8
boy,this,0.292512959898055,9
honour,than,0.29248694567288896,6
dead,would,0.2924775809332761,5
and,vengeance,0.29244012399402275,7
and,bow,0.29244012399402275,7
and,satisfied,0.29244012399402275,7
and,honesty,0.29244012399402275,7
well,you,0.29240118703635487,101
wife,your,0.29230427789057617,17
brief,you,0.29225288774111047,6
baptista,you,0.29225288774111047,6
but,nay,0.292184644598856,16
am,know,0.29208652325644696,12
he,lives,0.2919855473313738,7
but,hear,0.29183501800122397,25
her,see,0.29175765166120216,17
it,matter,0.29175398535206576,8
by,d,0.29162934925366313,88
come,till,0.2916137722560501,6
again,o,0.29157742810088405,9
if,not,0.29154034536321877,112
be,enough,0.2914930694644322,8
bid,we,0.2913438596984017,6
er,their,0.2913179154060374,5
are,yet,0.29126603147049956,21
but,comes,0.29121415373264853,15
is,known,0.29120377892867044,6
is,ten,0.29120377892867044,6
bound,is,0.29120377892867044,6
these,where,0.2911133804113428,7
being,for,0.2910788857407113,25
meet,so,0.29096522681606857,6
honour,upon,0.2908511829786299,5
is,she,0.2907802835446461,75
he,way,0.29073457820362325,16
have,should,0.2906570691093275,37
ere,from,0.2904968014967849,5
answer,it,0.29045951499906697,10
being,but,0.29043931948268753,20
against,will,0.2903797740679232,12
any,hath,0.29035388730342054,6
brother,love,0.2902917653634057,7
lack,of,0.2902607077253259,6
grief,of,0.2902607077253259,18
of,sudden,0.2902607077253259,6
green,of,0.2902607077253259,6
of,year,0.2902607077253259,6
lies,thy,0.29019859911143336,5
gentle,lord,0.29015512836599866,5
tribunes,you,0.29011875822842464,7
her,own,0.29009165509301227,9
prince,which,0.29001232654503367,6
mercy,this,0.2899657708841751,6
have,purpose,0.2899378398830033,5
have,hope,0.2899378398830033,10
good,very,0.2898726745318565,8
by,honour,0.2897640873374157,11
very,were,0.28973927121890364,5
my,sorrow,0.28973306741083543,16
be,thus,0.28972883759250756,22
soul,with,0.28970980391982076,16
is,juliet,0.2896931879034319,7
go,st,0.28959867332593087,6
son,too,0.2895966060494254,5
clifford,his,0.2895655980826337,5
his,justice,0.2895655980826337,5
foot,his,0.2895655980826337,5
s,soul,0.28946367499178033,16
had,t,0.2894584161656508,7
him,meet,0.28943332229332114,6
both,yet,0.2893300098580971,5
queen,son,0.28910280897302865,6
my,state,0.2890785164475911,17
our,own,0.2889273260259063,9
his,off,0.2888701704209825,13
had,men,0.2888406429720038,5
in,name,0.28871065082285713,30
in,same,0.28871065082285713,6
days,in,0.28871065082285713,9
in,seems,0.28871065082285713,5
and,state,0.2886864750269041,32
ll,speak,0.2885714166837313,12
down,ll,0.2885714166837313,6
fire,is,0.2885636827624621,8
company,you,0.2885250152218673,8
he,show,0.2883563244130254,11
